date;discharge
2023-05-23 23:00:00;0.00446664534075104
2023-05-24 00:00:00;0.004444614742698189
2023-05-24 01:00:00;0.004317938803894294
2023-05-24 02:00:00;0.004379899860917938
2023-05-24 03:00:00;0.0043206926286509005
2023-05-24 04:00:00;0.004315184979137688
2023-05-24 05:00:00;0.0042683699582753785
2023-05-24 06:00:00;0.004244962447844225
2023-05-24 07:00:00;0.004233947148817798
2023-05-24 08:00:00;0.004289023643949927
2023-05-24 09:00:00;0.004342723226703752
2023-05-24 10:00:00;0.004382653685674545
2023-05-24 11:00:00;0.004418453407510428
2023-05-24 12:00:00;0.00446251460361613
2023-05-24 13:00:00;0.004455630041724614
2023-05-24 14:00:00;0.004506575799721833
2023-05-24 15:00:00;0.0044377301808066726
2023-05-24 16:00:00;0.0044377301808066726
2023-05-24 17:00:00;0.004411568845618912
2023-05-24 18:00:00;0.004355115438108481
2023-05-24 19:00:00;0.004311054242002779
2023-05-24 20:00:00;0.004297285118219747
2023-05-24 21:00:00;0.004327577190542417
2023-05-24 22:00:00;0.0043537385257301775
2023-05-24 23:00:00;0.004346853963838662
2023-05-25 00:00:00;0.004361999999999997
2023-05-25 01:00:00;0.004382653685674545
2023-05-25 02:00:00;0.00435924617524339
2023-05-25 03:00:00;0.004334461752433932
2023-05-25 04:00:00;0.0042697468706536824
2023-05-25 05:00:00;0.004289023643949927
2023-05-25 06:00:00;0.004275254520166895
2023-05-25 07:00:00;0.004322069541029204
2023-05-25 08:00:00;0.004282139082058411
2023-05-25 09:00:00;0.004355115438108481
2023-05-25 10:00:00;0.004366130737134906
2023-05-25 11:00:00;0.0043688845618915124
2023-05-25 12:00:00;0.0044363532684283695
2023-05-25 13:00:00;0.004404684283727396
2023-05-25 14:00:00;0.004445991655076492
2023-05-25 15:00:00;0.004425337969401944
2023-05-25 16:00:00;0.004357869262865087
2023-05-25 17:00:00;0.004346853963838662
2023-05-25 18:00:00;0.004279385257301805
2023-05-25 19:00:00;0.004213293463143251
2023-05-25 20:00:00;0.004214670375521555
2023-05-25 21:00:00;0.004178870653685671
2023-05-25 22:00:00;0.004163724617524336
2023-05-25 23:00:00;0.004200901251738522
2023-05-26 00:00:00;0.004206408901251735
2023-05-26 01:00:00;0.0042532239221140435
2023-05-26 02:00:00;0.004239454798331012
2023-05-26 03:00:00;0.004254600834492347
2023-05-26 04:00:00;0.004194016689847007
2023-05-26 05:00:00;0.004233947148817798
2023-05-26 06:00:00;0.004211916550764948
2023-05-26 07:00:00;0.004202278164116825
2023-05-26 08:00:00;0.004227062586926283
2023-05-26 09:00:00;0.004279385257301805
2023-05-26 10:00:00;0.004308300417246172
2023-05-26 11:00:00;0.00439366898470097
2023-05-26 12:00:00;0.004408815020862306
2023-05-26 13:00:00;0.0044198303198887305
2023-05-26 14:00:00;0.004346853963838662
2023-05-26 15:00:00;0.004412945757997215
2023-05-26 16:00:00;0.004342723226703752
2023-05-26 17:00:00;0.004261485396383863
2023-05-26 18:00:00;0.0042367009735744055
2023-05-26 19:00:00;0.004233947148817798
2023-05-26 20:00:00;0.004224308762169677
2023-05-26 21:00:00;0.004192639777468703
2023-05-26 22:00:00;0.004249093184979134
2023-05-26 23:00:00;0.004244962447844225
2023-05-27 00:00:00;0.004244962447844225
